ID;Collection;Order;Family;Subfamily;Genus;Species;Subspecies;Author;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;naxos;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;aulus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;fulviluna;NULL;Mabille;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;egregius;NULL;Butler;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;enotrus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;aulestes;NULL;Cramer;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;aulestes;NULL;Cramer;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;narcosius;NULL;indet.;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;mercatus;NULL;Fabricius;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;briccius;NULL;Plötz;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;naxos;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;mephitis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;dinora;NULL;Plötz;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;fulminans;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;phalaecus;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;galesus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;granadensis;NULL;Möschler;
MFNB_Lep_Hesperiidae_D036;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;anaphus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D037;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;jariba;NULL;Btl.;
MFNB_Lep_Hesperiidae_D037;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;zagua;NULL;Lucas;
MFNB_Lep_Hesperiidae_D037;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;habana;NULL;Lucas;
MFNB_Lep_Hesperiidae_D037;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;alardus;NULL;Stoll;
MFNB_Lep_Hesperiidae_D037;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;chiriquensis;NULL;Staudinger;
MFNB_Lep_Hesperiidae_D037;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;grullus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;elorus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;blasius;NULL;Plötz;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;creteus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;hopfferi;NULL;Plötz;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;pseudochalybe;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;siges;NULL;Mabille;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;cretellus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;bifascia;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;amphyx;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;alpistus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;hahneli;NULL;Staudinger;
MFNB_Lep_Hesperiidae_D038;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;centrites;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;vespasius;NULL;Fbr.;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;mithras;NULL;Mabille;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;latimargo;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;megalurus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;eudemus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;virgatus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;?schelleri;NULL;Kirby;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;pheres;NULL;Mabille;
MFNB_Lep_Hesperiidae_D039;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;apastus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;alector;NULL;Felder;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;neobulus;NULL;Mab.;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;erycina;NULL;Plötz;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;bolivar;NULL;Staudinger;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;chrysorrhaea;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;gallius;NULL;Mabille;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;anthius;NULL;Mabille;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;passalus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;orphne;NULL;Plötz;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;albovenae;NULL;Bell;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;orpheus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;philistus;NULL;Hoffman;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;probus;NULL;Möschler;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;pervivax;NULL;Hbn.;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D040;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Physalea;vulpecula;NULL;Plötz;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Physalea;pausias;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Physalea;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Physalea;phrynichus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Physalea;polias;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Orneates;aegiochus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;avitus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;epicalus;NULL;Hübner;
MFNB_Lep_Hesperiidae_D041;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;megallus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D042;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;amphion;NULL;Hübner;
MFNB_Lep_Hesperiidae_D042;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;phassias;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D042;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;penidas;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D042;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;azines;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D042;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;nicomedes;NULL;Pl.;
MFNB_Lep_Hesperiidae_D042;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telemiades;jao;NULL;Mab.;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;itylus;NULL;Hübner;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;neis;NULL;Hübner;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;aunus;NULL;Fabricius;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;longipennis;NULL;Pl.;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;orontes;NULL;Pl.;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;bipunctatus;NULL;Gmelin;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;bocus;NULL;Pl.;
MFNB_Lep_Hesperiidae_D043;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;cinctus;NULL;Herrich-Schäffer, Plötz;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;electrus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;dhega;NULL;Mabille;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;zonilis;NULL;Mabille;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;capys;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;vectilucis;NULL;Butler;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;sulfureolus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;lunulus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cecropterus;zeutus;NULL;Möschl.;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ectomis;adoxa;NULL;Mabille;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ectomis;cellus;NULL;Boisduval-Lecante;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ectomis;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D044;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;midas;NULL;Cramer;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;midas;NULL;Cramer;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;astylos;NULL;Cramer;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;ramusis;NULL;Cramer;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;phrezenor;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;heras;NULL;Mabille;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;dexo;NULL;Mabille;
MFNB_Lep_Hesperiidae_D045;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;erythus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;salatis;NULL;Cramer;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;tychios;NULL;Plötz;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;poligius;NULL;Latr.;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;nicephorus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;sebrus;NULL;Felder;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;zohra;NULL;Möschl.;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Bungalotis;eriopis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Heronia;seneca;NULL;Pl.;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Discophellus;sebaldus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Discophellus;doriscus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Discophellus;fulvius;NULL;Plötz;
MFNB_Lep_Hesperiidae_D046;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;phocus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D047;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;phocus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D047;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;hesus;NULL;Doubleday-Hewitson;
MFNB_Lep_Hesperiidae_D047;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;broteas;NULL;Cramer;
MFNB_Lep_Hesperiidae_D047;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;cous;NULL;Möschler;
MFNB_Lep_Hesperiidae_D047;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;phaselis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D047;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;caenosa;NULL;Möschler;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;lucca;NULL;Plötz;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;gildo;NULL;Mabille;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;annulicornis;NULL;Möschler;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;euribates;NULL;Cramer;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;cephisus;NULL;Hew.;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;gizala;NULL;Möschler;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;caepio;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D048;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;cephise;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;advena;NULL;Mabille;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;glarus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;cebrenus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;diophorus;NULL;Moeschl.;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nascus;hydarnes;NULL;Mabille;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ablepsis;amazonensis amazonensis;NULL;Bell;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ablepsis;fenestratus;NULL;Gmelin;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ablepsis;vulpinus;NULL;Hübner;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ablepsis;azines;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Porphyrogenes;omphale;NULL;Butler;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;eleusinia;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;echina;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;oeclides;NULL;Plötz;
MFNB_Lep_Hesperiidae_D049;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;melas;NULL;Plötz;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;subviolacea;NULL;Mabille;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;haber;NULL;Mabille;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;coracina;NULL;Butler;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;epicra;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;lavochrea;NULL;Butler;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;memmius;NULL;Butler;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;later;NULL;Mabille;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;gigas;NULL;Mabille;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;primus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;peruviana;NULL;Mabille;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Anastrus;sempiternus;simplicior;(Möschler, 1877);
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;viridiceps;NULL;Btlr. Druce;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aethilla;nocera;NULL;Pl.;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;bathyllus;NULL;Smith. Abb.;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;daunus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;mexicanus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;syloson;NULL;Mabille;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;drusius;NULL;Edwards;
MFNB_Lep_Hesperiidae_D050;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;pylades;NULL;Scudder;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Thorybes;pylades;NULL;Scudder;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phaedinus;caicus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phaedinus;aventinus;NULL;Godman;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;hassan;NULL;Butler;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;troilus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;punctilia;NULL;Plötz;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;cajeta;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;hippalus;NULL;Edwards;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;helenus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;calchas;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;indet.;NULL;indet.;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;eluina;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;valeriana;NULL;Plötz;
MFNB_Lep_Hesperiidae_D051;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Cogia;phlius;NULL;Plötz;
MFNB_Lep_Hesperiidae_D052;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Achalarus;lycidas;NULL;Abbot-Smith;
MFNB_Lep_Hesperiidae_D052;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Achalarus;albociliata;NULL;Mabille;
